shopid,itemid
6957971,1228868978
6957971,1553076897
9687079,1798542315
9687079,677051386
6957971,1230849589
9687079,1603278383
106727672,2191607290
11103186,953161198
9687079,1249470800
11103186,1896792853
123908730,2418298376
24635191,2092773308
8022479,1520412329
11103186,1173617702
111228242,1921423680
22071637,252841910
12125751,2042599862
22071637,252847621
54922946,1945387864
57044245,934768994
22071637,252843765
109815145,2168345399
24635191,1908496225
8022479,1555376476
9687079,470464829
118862572,2433616547
22071637,1941315939
22071637,252842390
9687079,1450186590
11103186,77690455
6957971,1260808815
109815145,2393485325
9687079,1916693161
9687079,1575542245
12125751,233520315
9687079,1236743993
12125751,2168314081
92754461,2403809618
41766971,2505759725
11103186,499650435
9687079,1220154851
11103186,1900050070
9687079,1236748528
12125751,88061698
92754461,2465423951
6957971,1230866839
97561938,2356502391
80631092,2442859845
22071637,2078595053
22071637,1910213151
11103186,77679812
9687079,854463287
31716430,2351581427
3654742,900523469
28137806,1993855614
117048075,2040537396
8022479,927310957
22071637,252844110
8022479,127939409
54922946,2249661275
54922946,2017545054
54922946,1993734942
9687079,298108615
11103186,1398457566
9687079,470509893
127134082,2253206562
22071637,252846892
22071637,252842375
41144531,2502902200
9687079,462007666
12125751,585067865
9687079,1284201369
9687079,1220162802
22071637,252842373
92754461,2366014088
8022479,1634075128
41766971,1715368746
22071637,2088321838
9687079,2479430010
22071637,1952616798
9687079,1139461998
9687079,1961932597
31289110,1855661501
22071637,2495642855
22071637,252844770
9687079,2377922413
6957971,1553285297
9687079,951590973
11103186,2349757549
22071637,508166452
109815145,2182838986
22071637,674997379
9687079,748183205
8022479,43852442
7879363,2378390798
52589896,2496543323
22071637,252845795
12125751,268894972
9687079,1575580906
11103186,110869253
9687079,729745856
14436804,2316597400
9687079,1298001512
9687079,1743730386
16822057,2146780191
22071637,252842776
9687079,636249099
9687079,2377978990
12125751,269484101
11103186,110865521
54922946,2277725381
22071637,252845088
22071637,252844132
22071637,982777074
9687079,1336488042
9687079,135043935
6957971,1261110720
6957971,1228571470
14436804,2316586772
113010884,1845170793
80631092,2442813339
31289110,1328975157
111228242,1921376146
22071637,252847953
9687079,1171591835
21577058,2203073527
12377917,270904880
52589896,855355567
9687079,2485952906
22071637,252844777
22071637,252844775
127649617,2435742628
22071637,252845058
31289110,2192762820
158383796,2362607075
35575004,508696384
51777094,1306278296
542106,1215949
51777094,1523621049
158383796,2362681000
158383796,2362681095
26892318,1974565027
158383796,2362606993
44861896,1529255605
14387842,760746042
3476094,539708247
14387842,1455781434
14387842,1889508067
12770754,2062006188
3476094,485384489
3476094,10926790
51777094,823484072
51777094,2106409387
542106,1122027
58024286,2030650336
14387842,762036248
11378332,1207316456
158383796,2362689426
14387842,798776780
3476094,20021535
45989771,1106928453
158383796,2362681039
542106,1579585120
46778420,772702523
156025321,2419845541
12770754,1559649022
158383796,2362607080
3476094,73177980
45989771,777881661
14387842,770420127
3476094,83019549
39222864,1507625318
158383796,2362616795
6358511,171594124
51777094,1306255201
51777094,1870151697
6358511,267391774
14387842,2472716923
7691411,2353613753
6358511,171576992
158383796,2362689264
156025321,2396428601
3476094,135548787
156025321,2423867045
35575004,1543141797
58024286,2279035589
5606970,2504663947
14387842,760760241
158383796,2362668804
12770754,2349867977
156025321,2337285350
158383796,2362616992
35575004,1866245964
158383796,2362607030
12770754,1602402093
35575004,1898639506
51777094,1704280640
3476094,44720395
25856756,902792964
28113372,775744741
158383796,2362607011
948006,285499080
3476094,380206192
158383796,2362681058
35575004,1697374266
3842379,1559090625
51777094,823484044
14387842,1854059782
158383796,2362617096
93266701,2416824198
14387842,759987673
3476094,312584559
158383796,2362668910
158383796,2362680886
26892318,2000434528
158383796,2362606991
44861896,1601594990
158383796,2362616821
158383796,2362607009
3476094,64344185
51777094,1862580195
158383796,2362617083
3476094,209340471
7829777,47161186
3476094,158435826
158383796,2362681065
31436114,2018075470
51777094,823484041
9481450,2492661086
39222864,1499902051
14387842,2285787788
3476094,24363823
156025321,2457309541
3476094,79165057
3476094,791516658
3476094,100579788
51777094,1810647265
51777094,1810628591
51777094,1710462968
35575004,2419782895
7691411,41170169
21724144,1809697527
22144874,2245878558
12770754,2432142313
14387842,2297607707
156739680,2436576587
51777094,2345454623
12770754,2345301626
11378332,1292925636
122116749,1985725468
156025321,2419324988
39222864,1036611473
12770754,1686367425
3476094,65806831
3476094,312576864
18156610,2148816082
26892318,2487957446
22144874,2245035366
14387842,2496310273
156085194,2471273046
158383796,2362680885
35575004,2353580607
14387842,760971244
3476094,89762505
6358511,373067502
12770754,2076375968
39222864,1424480477
156739680,2436913982
158383796,2362668899
124673553,1907175827
14387842,1616906459
28113372,837917975
51777094,1762248218
29455560,1703869771
107742099,2316849123
7691411,323852699
35575004,1697397402
46778420,926262543
542106,1579520065
14387842,2239468519
156025321,2337506552
51777094,1496415835
51777094,2246316510
3476094,130617853
22144874,1642100016
158383796,2362668818
51777094,1710439432
45989771,1532613420
3476094,61659018
12770754,2289246529
11378332,1028981982
156025321,2396568654
14387842,762152586
3476094,23167087
107742099,2183082086
39222864,1107294236
12770754,1685305009
51777094,823484036
3476094,23156446
51777094,823484037
14387842,2226912539
107742099,1868981790
158383796,2362680902
3842379,77038878
6763370,318595367
22144874,2232873691
158383796,2362680860
39222864,1045213910
35575004,2171537725
51777094,1809209449
3476094,158425830
14387842,765337353
158383796,2362681042
542106,1579518423
158383796,2362668697
26892318,2487877647
39222864,1043812413
156025321,2457334572
158383796,2362680990
158383796,2362607130
158383796,2362668667
158383796,2362681021
3476094,11968460
124673553,1906831955
542106,5037836
107742099,1935134338
78424979,1581545986
14387842,1576425653
158383796,2362617050
51777094,1503597756
158383796,2362606913
14387842,754714067
158383796,2362668662
158383796,2362606892
158383796,2362680961
542106,1579521087
156739680,2471123890
14387842,2239442702
51777094,1710423021
158383796,2362689263
158383796,2362616965
39222864,1043850525
158383796,2362668801
51777094,1306267737
51777094,1710428266
158383796,2362607132
158383796,2362681030
12770754,1533135804
45989771,772796002
107742099,1922552693
39222864,1043853547
51777094,823482563
542106,54761119
3476094,83013355
3476094,383912370
39222864,1036604670
51777094,1496420496
29455560,1599664250
51777094,1492214669
542106,1202188
26892318,2000467184
158383796,2362607048
107742099,1922561296
107742099,2436298456
35575004,2353563293
156025321,2337484927
158383796,2362680867
158383796,2362668669
6358511,157205805
35575004,2353546603
39222864,1144738310
28113372,368449518
158383796,2362607044
3476094,21882883
28113372,770872939
158383796,2362681044
6358511,172383963
31436114,1264142577
12770754,2035795383
51777094,1678702428
158383796,2362681005
158383796,2362668845
26892318,2000412819
51777094,823484122
158383796,2362606947
3476094,24832629
39222864,1415951779
35575004,2069300453
12770754,1862556829
158383796,2362680948
107742099,2158759313
3476094,1695350545
22144874,2233038606
158383796,2362607004
51777094,1879179261
3476094,29246747
158383796,2362617019
26892318,2000446529
158383796,2362681047
51777094,1507282817
158383796,2362681063
31436114,2426519663
3476094,311958769
28113372,775709976
122116749,1987721726
51777094,2166607034
26892318,1974610521
156739680,2403221386
26892318,2487898468
51777094,1845288545
51777094,823484111
158383796,2362689296
158383796,2362681074
3476094,311671452
51777094,1716961582
156739680,2437128588
3476094,82959089
12770754,2350069211
93266701,1702965883
3476094,21882076
2076345,1893628395
12770754,1795636591
124673553,2095869766
31436114,2017742822
3476094,16854985
51777094,2314601292
14387842,2226857066
14387842,1616994672
6358511,258596813
35575004,1490782100
3842379,2277663013
3476094,12677473
35575004,2200349430
14387842,2107329206
46778420,905472200
158383796,2362668635
18156610,1770905803
158383796,2362606894
51777094,823482624
122116749,1988758026
6358511,501760227
156025321,2423887557
51777094,1733767034
26892318,2487972414
3476094,73571314
3476094,677087784
3476094,352263502
14387842,762133440
46778420,1296624523
93266701,1630952810
29455560,1844112587
39222864,1043817571
158383796,2362689448
16891601,2030478680
51777094,1734962651
12770754,1999037850
14387842,798734247
122116749,1988492798
158383796,2362616864
35817698,717649673
39222864,1499911090
7691411,2360040264
158383796,2362617090
29455560,2103843162
158383796,2362616799
46778420,905431205
39222864,1262902170
14387842,1854004975
3476094,21881804
158383796,2362689315
6763370,40345331
3476094,80811979
158383796,2362616906
156025321,2337229449
3476094,196385500
14387842,2488449387
14387842,2301082493
11378332,1146756286
3476094,37031287
35575004,1531510750
3476094,216840944
35575004,1487884470
3476094,10705520
158383796,2362689353
51777094,2326303919
14387842,755466903
51777094,823482646
17696659,388798828
158383796,2362616871
542106,1306890
35575004,2515272566
51777094,823482616
31436114,2018056029
158383796,2362617022
35575004,1490963422
107742099,2436502007
158383796,2362606938
57068699,1987435251
158383796,2362607058
3476094,677083387
35575004,1490943853
158383796,2362668813
158383796,2362689267
3476094,352267930
35575004,2353586245
28113372,2191760532
51777094,823484077
124673553,2162302669
51777094,1710398578
6763370,136015915
3476094,45297633
158383796,2362689269
28113372,1309343352
14387842,762086974
12770754,1550972812
51777094,1878584954
3842379,2277658563
28113372,775692258
99376560,2306247926
158383796,2362689300
122116749,1988758742
158383796,2362680934
69523542,2262996646
158383796,2362607027
158383796,2362689411
51777094,1306285332
14387842,2210835693
12106129,1912102534
35575004,2353533074
12770754,2036772503
51777094,1725904422
29455560,1813256257
158383796,2362617035
3476094,23408602
12770754,1570194292
35575004,508147231
156739680,2471030554
35575004,1934539951
158383796,2362680933
158383796,2362689415
158383796,2362689344
3476094,49462330
12770754,2381805166
158383796,2362617001
158383796,2362616990
39222864,1036816395
158383796,2362689373
158383796,2362681003
14387842,784393317
29455560,1560039516
51777094,1766116953
542106,1306810
3476094,79163329
51777094,2222298589
51777094,2322839208
12770754,1748578399
158383796,2362668891
3476094,79168830
12770754,1539044254
158383796,2362681066
12770754,1605429287
158383796,2362617075
14387842,772117238
14387842,2496402137
39222864,1513035970
3476094,80020187
6358511,380641305
51777094,1734966717
158383796,2362681046
156025321,2419281534
158383796,2362668755
158383796,2362607053
14387842,755360969
3476094,412247815
158383796,2362680878
31436114,1556428700
158383796,2362680857
44861896,1895203895
14387842,783651721
6358511,180796344
